title,description,date,date is approximate,subject,campus location,latitude,longitude,donor,publisher - digital,source,identifier,id number,photo number,building number,rights,rightsstatement,ordering information,format original,type,format,cdm_url,cdmid,contentdm file name,contentdm file path,objectid,location_identifier
"Neale Stadium, University of Idaho. Construction site. [85-1]",1936-08-28 photograph of Neale Stadium.  View of the construction site. [PG1_085-01],1936-08-28,,fields,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-01,19658,1,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1890,1890,1891.jp2,/pg1/image/1891.jp2,campus02824,nealestadium
"Neale Stadium, University of Idaho. Scoreboard: first game. [85-10]",1936 photograph of Neale Stadium.  View of the game clock.  [PG1_085-10],1936,y,campuses; scoreboards,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-10,19664,10,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1900,1900,1901.jp2,/pg1/image/1901.jp2,campus02825,nealestadium
"Neale Stadium, University of Idaho. Examining the site. [85-11]",1936 photograph of Neale Stadium.  View of the future site.   [PG1_085-11],1936,,campuses; stadiums,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-11,19680,11,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1903,1903,1904.jp2,/pg1/image/1904.jp2,campus02826,nealestadium
"Neale Stadium, University of Idaho. Game scene. [85-12]",1939 photograph of Neale Stadium.  View shows the grandstands full of fans at the football game.  Donor: Publications Dept.  [PG1_085-12],1939,y,campuses; stadiums; students,Neale Stadium,46.726286,-117.017564,Publications Dept.,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-12,19682,12,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1902,1902,1903.jp2,/pg1/image/1903.jp2,campus02827,nealestadium
"Neale Stadium, University of Idaho.  [85-14]",1960 photograph of Neale Stadium.  View of football practice.  [PG1_085-14],1960,y,campuses; stadiums; students,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-14,,14,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1904,1904,1905.jp2,/pg1/image/1905.jp2,campus02828,nealestadium
"Neale Stadium, University of Idaho. Weeds growing through bleachers. [85-15]",1940 photograph of Neale Stadium.  Weeds grow through bleachers.  [PG1_085-15],1940,y,campuses; stadiums,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-15,19665,15,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1905,1905,1906.jp2,/pg1/image/1906.jp2,campus02829,nealestadium
"Neale Stadium, University of Idaho. Weeds growing through bleachers. [85-16]",1940 photograph of Neale Stadium.  Weeds grow through bleachers.  [PG1_085-16],1940,y,no photo,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-16,19666,16,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1906,1906,1907.jp2,/pg1/image/1907.jp2,campus02830,nealestadium
"Neale Stadium, University of Idaho. Excavation. [85-17]",1936 photograph of Neale Stadium.  View of the excavation of the site.  [PG1_085-17],1936,,campuses; stadiums,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-17,19683,17,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1907,1907,1908.jp2,/pg1/image/1908.jp2,campus02831,nealestadium
"Neale Stadium, University of Idaho. [85-18]",1937 photograph of Neale Stadium.  View of the grandstands.  [PG1_085-18],1937,,grandstands,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-18,19672,18,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1908,1908,1909.jp2,/pg1/image/1909.jp2,campus02832,nealestadium
"Neale Stadium, University of Idaho. [85-19]",1937 photograph of Neale Stadium.  View of the grandstands.  [PG1_085-19],1937,,stadiums,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-19,19673,19,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1910,1910,1911.jp2,/pg1/image/1911.jp2,campus02833,nealestadium
"Neale Stadium, University of Idaho. Construction site. [85-2]","1936 photograph of Neale Stadium Cap Horton, Ted Bank, and Rafe Gibbs examine site.  [PG1_085-02]",1936,,campuses; buildings; construction,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-02,19659,2,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1891,1891,1892.jp2,/pg1/image/1892.jp2,campus02834,nealestadium
"Neale Stadium, University of Idaho. [85-20]",1937 photograph of Neale Stadium.  View from Rayburn Street looking west.   [PG1_085-20],1937,,campuses; stadiums,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-20,19674,20,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1911,1911,1912.jp2,/pg1/image/1912.jp2,campus02835,nealestadium
"Neale Stadium, University of Idaho. Bleachers during game. [85-24]",1940 photograph of Neale Stadium.  View shows the grandstands full of fans.  [PG1_085-24],1940,y,grandstands,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-24,19677,24,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1912,1912,1913.jp2,/pg1/image/1913.jp2,campus02836,nealestadium
"Neale Stadium, University of Idaho. Oblique aerial view [85-3]",1937 photograph of Neale Stadium.  Aerial view shows Neale Stadium and Campus with Moscow in the background.  [PG1_085-03],1937,,campuses; stadiums; oblique aerial view;,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-03,19660,3,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1892,1892,1893.jp2,/pg1/image/1893.jp2,campus02837,nealestadium
"Neale Stadium, University of Idaho. Oblique aerial view [85-4]",1937 photograph of Neale Stadium.  Aerial view shows Neale Stadium and Campus with Moscow in the background.  [PG1_085-04],1937,,campuses; stadiums; oblique aerial view;,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-04,19661,4,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1893,1893,1894.jp2,/pg1/image/1894.jp2,campus02838,nealestadium
"Neale Stadium, University of Idaho. [85-5]",1937 photograph of Neale Stadium.  View shows the score clock and the fields in the background.[PG1_085-05],1937,,campuses; stadiums;,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-05,19678,5,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",3x5 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1895,1895,1896.jp2,/pg1/image/1896.jp2,campus02839,nealestadium
"Neale Stadium, University of Idaho. [85-6]",1938 photograph of Neale Stadium.  View shows the score clock and the fields in the background.  [PG1_085-06],1938,,campuses; stadiums,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-06,19662,6,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1896,1896,1897.jp2,/pg1/image/1897.jp2,campus02840,nealestadium
"Neale Stadium, University of Idaho. [85-7]",1938 photograph of Neale Stadium.  View of the stadium from Rayburn Street.  [PG1_085-07],1938,,campuses; stadiums,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-07,19663,7,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1897,1897,1898.jp2,/pg1/image/1898.jp2,campus02841,nealestadium
"Neale Stadium, University of Idaho. [85-8]",1937 photograph of Neale Stadium. View of a football game.  [PG1_085-08],1937,y,campuses; stadiums,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-08,19679,8,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5.5x9.5 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1898,1898,1899.jp2,/pg1/image/1899.jp2,campus02842,nealestadium
"Neale Stadium, University of Idaho. Oblique aerial of game. [85-9]",1940 photograph of Neale Stadium.  Aerial view shows the grandstands full of fans at the football game.  [PG1_085-09],1940,y,campuses; stadiums; students,Neale Stadium,46.726286,-117.017564,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_85-09,19681,9,85,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1899,1899,1900.jp2,/pg1/image/1900.jp2,campus02843,nealestadium
"Geology Building, University of Idaho. [86-05a]",1958 photograph of Geology Building.  [PG1_086-05a],1958,y,exteriors; buildings,Geology Building,46.727503,-117.011068,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_86-05a,74171,05a,86,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1924,1924,1925.jp2,/pg1/image/1925.jp2,campus02844,geologybuilding
"Geology Building, University of Idaho. [86-1]",1920 photograph of Geology Building. View of the poplar trees in front.  [PG1_086-01],1920,y,campuses; buildings; exteriors,Geology Building,46.727503,-117.011068,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_86-01,19684,1,86,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",https://creativecommons.org/publicdomain/mark/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x11 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1913,1913,1914.jp2,/pg1/image/1914.jp2,campus02845,geologybuilding
"Geology Building, University of Idaho. [86-10]",1925 photograph of Geology Building.  View of the entrance.  [PG1_086-10],1925,y,buildings; interior; museum,Geology Building,46.727503,-117.011068,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_86-10,19693,10,86,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1923,1923,1924.jp2,/pg1/image/1924.jp2,campus02846,geologybuilding
"Geology Building, University of Idaho. [86-2]",1919 photograph of Geology Building.  [PG1_086-02],1919,y,exteriors; buildings,Geology Building,46.727503,-117.011068,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_86-02,19685,2,86,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",https://creativecommons.org/publicdomain/mark/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",3x5.5 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1914,1914,1915.jp2,/pg1/image/1915.jp2,campus02847,geologybuilding
"Geology Building, University of Idaho. [86-3]",1923 photograph of Geology Building.  View of the landscaping around the building.  [PG1_086-03],1923,,exteriors; buildings,Geology Building,46.727503,-117.011068,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_86-03,19686,3,86,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",2x3 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1915,1915,1916.jp2,/pg1/image/1916.jp2,campus02848,geologybuilding
"Geology Building, University of Idaho. Winter scene. [86-4]",1923 photograph of Geology Building.  View of the snow.  [PG1_086-04],1923,y,exteriors; buildings; winter,Geology Building,46.727503,-117.011068,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_86-04,19687,4,86,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1916,1916,1917.jp2,/pg1/image/1917.jp2,campus02849,geologybuilding
"Geology Building, University of Idaho. [86-5]",1926 photograph of Geology Building.  View of the landscaping around the building.  [PG1_086-05],1926,y,exteriors; buildings,Geology Building,46.727503,-117.011068,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_86-05,19688,5,86,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",3x5.5 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1917,1917,1918.jp2,/pg1/image/1918.jp2,campus02850,geologybuilding
"Geology Building, University of Idaho. Geological museum. [86-6]",1923 photograph of Geology Building.  Exhibits displayed in the Geological museum.  [PG1_086-06],1923,,buildings; interior; museum,Geology Building,46.727503,-117.011068,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_86-06,19689,6,86,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",5x7 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/1919,1919,1920.jp2,/pg1/image/1920.jp2,campus02851,geologybuilding
