objectid,title,creator,description,date,date_is_approximate,source,findingaid,subject,category,coverage,language,digitization_specifications,date_digital,identifier,publisher,relation,collection,type,format,format_original,rights,rightsstatement,cdmid,contentdmfilename,contentdmfilepath,cpdstart,cpdend
spec_uihp356,Pep Band [5],,Pep Band at football game.,1937,,"University of Idaho Student Organizations collection, 1890-1992, PG 2, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv867166,music (discipline);college students;bands (ensembles);stadiums;audiences,,,eng,"300 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 600 dpi TIFF.",2010-08,02-108-15,University of Idaho Library,,University of Idaho Student Organizations Collection,Image;StillImage,image/jpeg,Black and white print,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,356,266.jp2,/spec_uihp/image/266.jp2,,
spec_uihp357,Pep Band [6],,Pep Band sitting during Homecoming Rally.,1942,,"University of Idaho Student Organizations collection, 1890-1992, PG 2, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv867166,music (discipline);college students;bands (ensembles);stadiums;audiences,,,eng,"300 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 600 dpi TIFF.",2010-08,02-108-23,University of Idaho Library,,University of Idaho Student Organizations Collection,Image;StillImage,image/jpeg,Black and white print,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,357,267.jp2,/spec_uihp/image/267.jp2,,
spec_uihp358,Pep Band [7],,Unidentified members of the Pep Band performing.,1942,,"University of Idaho Student Organizations collection, 1890-1992, PG 2, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv867166,music (discipline);college students;bands (ensembles),,,eng,"300 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 600 dpi TIFF.",2010-08,02-108-24,University of Idaho Library,,University of Idaho Student Organizations Collection,Image;StillImage,image/jpeg,Black and white print,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,358,268.jp2,/spec_uihp/image/268.jp2,,
spec_uihp359,Pep Band [8],,Pep Band performing at football game.,1930,y,"University of Idaho Student Organizations collection, 1890-1992, PG 2, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv867166,music (discipline);college students;bands (ensembles);stadiums;audiences,,,eng,"300 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 600 dpi TIFF.",2010-08,02-108-25,University of Idaho Library,,University of Idaho Student Organizations Collection,Image;StillImage,image/jpeg,Black and white print,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,359,269.jp2,/spec_uihp/image/269.jp2,,
spec_uihp360,Pep Band [9],"Hodgins Foto Service, Moscow",Pep Band group photo with William Ames identified as the leader. Donor: Gerald Hodgins.,1931,,"University of Idaho Student Organizations collection, 1890-1992, PG 2, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv867166,music (discipline);college students;bands (ensembles),,,eng,"300 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 600 dpi TIFF.",2010-08,02-108-31,University of Idaho Library,,University of Idaho Student Organizations Collection,Image;StillImage,image/jpeg,Black and white print,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,360,270.jp2,/spec_uihp/image/270.jp2,,
spec_uihp361,Student Cheering Section,,Student cheering section at a football game.,1926,,"University of Idaho Student Organizations collection, 1890-1992, PG 2, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv867166,stadiums;college students;audiences,,,eng,"300 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 600 dpi TIFF.",2010-08,02-132-11,University of Idaho Library,,University of Idaho Student Organizations Collection,Image;StillImage,image/jpeg,Black and white print,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,361,271.jp2,/spec_uihp/image/271.jp2,,
spec_uihp362,Vandal Band Reunion,,Charles McConnell and Sam Stone at Vandal Band Reunion for 1975 Homecoming.,1975-01-11,,"University of Idaho Alumni Association photograph collection, 1952-1989, PG 40, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv564066,music (discipline);college students;bands (ensembles),,,eng,"300 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 800 dpi TIFF.",2010-08,40-ban07,University of Idaho Library,,University of Idaho Alumni Association Photographs,Image;StillImage,image/jpeg,Black and white print,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,362,272.jp2,/spec_uihp/image/272.jp2,,
spec_uihp363,Neal Stadium [3],,Birds-eye view of Neal Stadium.,1940,y,"University of Idaho Photographs, 1939, PG 73, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv695094,,,,eng,"300 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 800 dpi TIFF.",2010-08,73-18,University of Idaho Library,,University of Idaho Photographs,Image;StillImage,image/jpeg,Black and white print,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,363,273.jp2,/spec_uihp/image/273.jp2,,
spec_uihp364,Marching Band [13],,View of band marching from the stands at a football game.,1950,y,"University of Idaho Photographs, 1939, PG 73, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv695094,music (discipline);college students;bands (ensembles);stadiums;audiences,,,eng,"300 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 800 dpi TIFF.",2010-08,73-22,University of Idaho Library,,University of Idaho Photographs,Image;StillImage,image/jpeg,Black and white print,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,364,274.jp2,/spec_uihp/image/274.jp2,,
spec_uihp365,Marching Band [14],,Marching band on field being conducted.,1950,y,"Hodgins Drug photographs, 1800-1983, PG 92, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv710086,music (discipline);college students;bands (ensembles);stadiums;audiences,,,eng,"300 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 800 dpi TIFF.",2010-08,92-2811,University of Idaho Library,,Hodgins Drug Store Collection,Image;StillImage,image/jpeg,Black and white print,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,365,275.jp2,/spec_uihp/image/275.jp2,,
spec_uihp366,Conductor,,Unidentified conductor for a university band.,1955,y,"Hodgins Drug photographs, 1800-1983, PG 92, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv710086,conductors (musicians),,,eng,"300 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 800 dpi TIFF.",2010-08,92-575,University of Idaho Library,,Hodgins Drug Store Collection,Image;StillImage,image/jpeg,Black and white negative,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,366,276.jp2,/spec_uihp/image/276.jp2,,
spec_uihp372,Ridenbaugh Hall,,Ridenbaugh Hall at the University of Idaho.,1920,y,"Photographs of Moscow, Idaho, PG 67, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv574126,dormitories;exterior views,,United States -- Idaho -- Latah County -- Moscow,eng,600 dpi TIFF original reformatted to 150 dpi for web display purposes.,2010-10,67-17,University of Idaho Library,"Special Collections & Archives, Photograph Group 67",Moscow Historical Photograph Collection,Image;StillImage,image/jpeg,Black and white print,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,372,382.jp2,/spec_uihp/image/382.jp2,,
spec_uihp389,Morrill Hall,,Morrill Hall at the University of Idaho.,1900,y,"Photographs of Moscow, Idaho, PG 67, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv574126,classrooms;office buildings;exterior views,,United States -- Idaho -- Latah County -- Moscow,eng,600 dpi TIFF original reformatted to 150 dpi for web display purposes.,2010-10,67-13,University of Idaho Library,"Special Collections & Archives, Photograph Group 67",Moscow Historical Photograph Collection,Image;StillImage,image/jpeg,Black and white print,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,389,399.jp2,/spec_uihp/image/399.jp2,,
spec_uihp391,Theodore Roosevelt Visit [1],"Burns, Robert (Moscow, Idaho)",Roosevelt sitting on a chair on the platform in front of the University of Idaho Administration Building. Writing on image reads: 'Governor Hawley introducing Colonel Roosevelt at Moscow ID. Copyright by Robert Burns 4-10-11. Platform made of wheat threshed with the Idaho National Harvester #4.',1911-04-11,,"Idaho photograph collection, 1849-1983, PG 6, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv603274,Triticum (genus);platforms (general);speakers (people);presidents;campuses;administration buildings,Photographic prints,United States--Idaho--Latah County--Moscow,eng,"300 dpi  (displayed), Scanned from  black and white print. Master is a 800 dpi Tiff.",2011,6-0007-2,"Special Collections and Archives, University of Idaho Library: http://www.lib.uidaho.edu/special-collections/",University of Idaho Digital Initiatives,University of Idaho Historical Photographs - Theodore Roosevelt Collection,Image;StillImage,image/jpeg,Black and White Photograph,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,391,401.jp2,/spec_uihp/image/401.jp2,,
spec_uihp392,Theodore Roosevelt Visit [2],"Burns, Robert (Moscow, Idaho)",President Roosevelt standing with a group of men. To his left is University of Idaho president James MacLean. Writing on image reads: 'Colonel Roosevelt at Moscow Idaho 4-10-11 Burns photo #8.',1911-04-11,,"Idaho photograph collection, 1849-1983, PG 6, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv603274,presidents;,Photographic prints,United States--Idaho--Latah County--Moscow,eng,"300 dpi  (displayed), Scanned from  black and white print. Master is a 800 dpi Tiff.",2011,6-0007-1,"Special Collections and Archives, University of Idaho Library: http://www.lib.uidaho.edu/special-collections/",University of Idaho Digital Initiatives,University of Idaho Historical Photographs - Theodore Roosevelt Collection,Image;StillImage,image/jpeg,Black and White Photograph,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,392,402.jp2,/spec_uihp/image/402.jp2,,
spec_uihp393,Theodore Roosevelt Visit [3],"Burns, Robert (Moscow, Idaho)",Theodore Roosevelt speaking on platform in front of University of Idaho Administration Building. Writing on image reads: 'Roosevelt at Moscow Idaho 4-10-11 Copyright by Robert Burns #5.',1911-04-11,,"Idaho photograph collection, 1849-1983, PG 6, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv603274,Triticum (genus);platforms (general);speakers (people);presidents;campuses;administration buildings,Photographic prints,United States--Idaho--Latah County--Moscow,eng,"300 dpi  (displayed), Scanned from  black and white print. Master is a 800 dpi Tiff.",2011,6-0007-3,"Special Collections and Archives, University of Idaho Library: http://www.lib.uidaho.edu/special-collections/",University of Idaho Digital Initiatives,University of Idaho Historical Photographs - Theodore Roosevelt Collection,Image;StillImage,image/jpeg,Black and White Photograph,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,393,403.jp2,/spec_uihp/image/403.jp2,,
spec_uihp394,Theodore Roosevelt Speech [1],"Burns, Robert (Moscow, Idaho)",Roosevelt speaking on platform in front of University of Idaho Administration Building.,1911-04-11,,"Idaho photograph collection, 1849-1983, PG 6, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv603274,Triticum (genus);platforms (general);speakers (people);presidents;campuses;administration buildings,Photographic prints,United States--Idaho--Latah County--Moscow,eng,"300 dpi  (displayed), Scanned from  black and white print. Master is a 800 dpi Tiff.",2011,6-0007-4,"Special Collections and Archives, University of Idaho Library: http://www.lib.uidaho.edu/special-collections/",University of Idaho Digital Initiatives,University of Idaho Historical Photographs - Theodore Roosevelt Collection,Image;StillImage,image/jpeg,Black and White Photograph,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,394,404.jp2,/spec_uihp/image/404.jp2,,
spec_uihp395,Crowd at Administration Building [1],,Crowd assembled in front of University of Idaho campus to hear Theodore Roosevelt speak.,1911-04-11,,"Idaho photograph collection, 1849-1983, PG 6, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv603274,speakers (people);presidents;audiences;campuses;administration buildings,Photographic prints,United States--Idaho--Latah County--Moscow,eng,"300 dpi  (displayed), Scanned from  black and white print. Master is a 800 dpi Tiff.",2011,6-0007-5,"Special Collections and Archives, University of Idaho Library: http://www.lib.uidaho.edu/special-collections/",University of Idaho Digital Initiatives,University of Idaho Historical Photographs - Theodore Roosevelt Collection,Image;StillImage,image/jpeg,Black and White Photograph,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,395,405.jp2,/spec_uihp/image/405.jp2,,
spec_uihp396,Theodore Roosevelt Speech [2],,"Theodore Roosevelt speaking on platform in front of University of Idaho Administration Building, his right arm is raised up.",1911-04-11,,"Idaho photograph collection, 1849-1983, PG 6, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv603274,Triticum (genus);platforms (general);speakers (people);presidents;campuses;administration buildings,Photographic prints,United States--Idaho--Latah County--Moscow,eng,"300 dpi  (displayed), Scanned from  black and white print. Master is a 800 dpi Tiff.",2011,6-0007-6,"Special Collections and Archives, University of Idaho Library: http://www.lib.uidaho.edu/special-collections/",University of Idaho Digital Initiatives,University of Idaho Historical Photographs - Theodore Roosevelt Collection,Image;StillImage,image/jpeg,Black and White Photograph,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,396,406.jp2,/spec_uihp/image/406.jp2,,
spec_uihp397,Theodore Roosevelt Visit [4],"Burns, Robert (Moscow, Idaho)",Crowd assembled on University of Idaho campus to hear Theodore Roosevelt speak. Writing on image reads: 'Roosevelt at Moscow Idaho Platform made of wheat threshed with International Harvester. Photo by Robert Burns 4-10-11 Copyright #11.',1911-04-11,,"Idaho photograph collection, 1849-1983, PG 6, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv603274,Triticum (genus);platforms (general);speakers (people);presidents;audiences;campuses;administration buildings,Photographic prints,United States--Idaho--Latah County--Moscow,eng,"300 dpi  (displayed), Scanned from  black and white print. Master is a 800 dpi Tiff.",2011,6-0007-9,"Special Collections and Archives, University of Idaho Library: http://www.lib.uidaho.edu/special-collections/",University of Idaho Digital Initiatives,University of Idaho Historical Photographs - Theodore Roosevelt Collection,Image;StillImage,image/jpeg,Black and White Photograph,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,397,407.jp2,/spec_uihp/image/407.jp2,,
spec_uihp398,Theodore Roosevelt Visit [5],,Theodore Roosevelt speaking on platform in front of University of Idaho Administration Building pointing toward the crowd.,1911-04-11,,"Idaho photograph collection, 1849-1983, PG 6, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv603274,Triticum (genus);platforms (general);speakers (people);presidents;campuses;administration buildings,Photographic prints,United States--Idaho--Latah County--Moscow,eng,"300 dpi  (displayed), Scanned from  black and white print. Master is a 800 dpi Tiff.",2011,6-0007-7,"Special Collections and Archives, University of Idaho Library: http://www.lib.uidaho.edu/special-collections/",University of Idaho Digital Initiatives,University of Idaho Historical Photographs - Theodore Roosevelt Collection,Image;StillImage,image/jpeg,Black and White Photograph,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,398,408.jp2,/spec_uihp/image/408.jp2,,
spec_uihp399,Theodore Roosevelt and Dignitaries [1],"Martin (Spokane, Washington)","Theodore Roosevelt and group of dignitaries, including Idaho Governor James Hawley, former Idaho Governor William J. McConnell, and University of Idaho President James MacLean.",1911-04-11,,"Idaho photograph collection, 1849-1983, PG 6, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv603274,presidents;governors (public officers);,Photographic prints,United States--Idaho--Latah County--Moscow,eng,"300 dpi  (displayed), Scanned from  black and white print. Master is a 800 dpi Tiff.",2011,6-0007-10,"Special Collections and Archives, University of Idaho Library: http://www.lib.uidaho.edu/special-collections/",University of Idaho Digital Initiatives,University of Idaho Historical Photographs - Theodore Roosevelt Collection,Image;StillImage,image/jpeg,Black and White Photograph,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,399,409.jp2,/spec_uihp/image/409.jp2,,
spec_uihp400,Theodore Roosevelt Visit [6],,Theodore Roosevelt speaking on platform in front of University of Idaho Administration Building. He is shielding his eyes.,1911-04-11,,"Idaho photograph collection, 1849-1983, PG 6, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv603274,Triticum (genus);platforms (general);speakers (people);presidents;audiences;campuses;administration buildings,Photographic prints,United States--Idaho--Latah County--Moscow,eng,"300 dpi  (displayed), Scanned from  black and white print. Master is a 800 dpi Tiff.",2011,6-0007-8,"Special Collections and Archives, University of Idaho Library: http://www.lib.uidaho.edu/special-collections/",University of Idaho Digital Initiatives,University of Idaho Historical Photographs - Theodore Roosevelt Collection,Image;StillImage,image/jpeg,Black and White Photograph,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,400,410.jp2,/spec_uihp/image/410.jp2,,
spec_uihp401,Theodore Roosevelt Visit [7],"Martin (Spokane, Washington)",Theodore Roosevelt on platform in front of University of Idaho Administration Building leaning toward Idaho Governor James Hawley. University of Idaho President James MacLean is to the right of Hawley.,1911-04-11,,"Idaho photograph collection, 1849-1983, PG 6, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv603274,Triticum (genus);platforms (general);presidents;campuses;administration buildings,Photographic prints,United States--Idaho--Latah County--Moscow,eng,"300 dpi  (displayed), Scanned from  black and white print. Master is a 800 dpi Tiff.",2011,6-0007-11,"Special Collections and Archives, University of Idaho Library: http://www.lib.uidaho.edu/special-collections/",University of Idaho Digital Initiatives,University of Idaho Historical Photographs - Theodore Roosevelt Collection,Image;StillImage,image/jpeg,Black and White Photograph,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,401,411.jp2,/spec_uihp/image/411.jp2,,
spec_uihp402,Crowd at Administration Building [2],,Crowd assembled in front of the University of Idaho Administration Building to hear Roosevelt speak.,1911-04-11,,"Idaho photograph collection, 1849-1983, PG 6, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv603274,audiences;campuses;administration buildings,Photographic prints,United States--Idaho--Latah County--Moscow,eng,"300 dpi  (displayed), Scanned from  black and white print. Master is a 800 dpi Tiff.",2011,6-0007-12,"Special Collections and Archives, University of Idaho Library: http://www.lib.uidaho.edu/special-collections/",University of Idaho Digital Initiatives,University of Idaho Historical Photographs - Theodore Roosevelt Collection,Image;StillImage,image/jpeg,Black and White Photograph,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,402,412.jp2,/spec_uihp/image/412.jp2,,
spec_uihp403,Theodore Roosevelt Speech [3],"Sterner (Moscow, Idaho)",Theodore Roosevelt on platform in front of University of Idaho Administration Building waving to crowd assembled for his speech.,1911-04-11,,"Idaho photograph collection, 1849-1983, PG 6, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv603274,Triticum (genus);platforms (general);speakers (people);presidents;campuses;administration buildings,Photographic prints,United States--Idaho--Latah County--Moscow,eng,"300 dpi  (displayed), Scanned from  black and white print. Master is a 800 dpi Tiff.",2011,6-0007-15,"Special Collections and Archives, University of Idaho Library: http://www.lib.uidaho.edu/special-collections/",University of Idaho Digital Initiatives,University of Idaho Historical Photographs - Theodore Roosevelt Collection,Image;StillImage,image/jpeg,Black and White Photograph,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,403,413.jp2,/spec_uihp/image/413.jp2,,
spec_uihp406,Theodore Roosevelt Speech [5],,Theodore Roosevelt on platform in front of University of Idaho Administration Building.,1911-04-11,,"Photograph album of Theodore Roosevelt's visit, 10 April 1911, MG 5299, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv206144,Triticum (genus);platforms (general);speakers (people);presidents;audiences;campuses;administration buildings,Photographic prints,United States--Idaho--Latah County--Moscow,eng,"300 dpi  (displayed), Scanned from  black and white print. Master is a 800 dpi Tiff.",2011,5299-12,"Special Collections and Archives, University of Idaho Library: http://www.lib.uidaho.edu/special-collections/",University of Idaho Digital Initiatives,University of Idaho Historical Photographs - Theodore Roosevelt Collection,Image;StillImage,image/jpeg,Black and White Photograph,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,406,416.jp2,/spec_uihp/image/416.jp2,,
